reviewId,userName,userImage,score,title,text,thumbsUp,replyText,version,appVersion,date,url
"a3c17d66-6f57-4b99-9e16-e7f92417b3cf","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Very nice application","0","","2014.03","","2019-08-23T08:02:49.407Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=a3c17d66-6f57-4b99-9e16-e7f92417b3cf"
"c03d5ef6-6fd7-4620-9594-569132b38416","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"best Apps","0","","2014.03","","2019-06-30T21:56:01.206Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=c03d5ef6-6fd7-4620-9594-569132b38416"
"8c365f40-ebf0-43d4-bf76-55fa2376bcce","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","3",,"was 5 stars for lower versions of Android, where it actually works. doesn't seem to anymore.","0","","2014.03","","2019-06-05T19:53:14.519Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=8c365f40-ebf0-43d4-bf76-55fa2376bcce"
"642ec51a-d789-46ff-9fc8-49b78608b0c3","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Tiny but very useful to find files by it's content. Supports regular expressions. But there's no help on regex.","0","","2014.03","","2019-05-08T18:54:46.240Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=642ec51a-d789-46ff-9fc8-49b78608b0c3"
"caf6c421-1628-4893-aedc-96ba0f6700c5","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"problem solved. Unix Grep with vim editor. found the words and the lines. thank you!","1","","2014.03","","2019-05-06T01:24:14.845Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=caf6c421-1628-4893-aedc-96ba0f6700c5"
"206b6033-7feb-44f3-a11e-8b9da4c45570","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"great and extremely useful app. could use a wiget though!! just a basic entry field with a saved scope and setting, or last used (i dont vary the scope much)","4","","2014.03","","2019-04-26T02:48:51.460Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=206b6033-7feb-44f3-a11e-8b9da4c45570"
"cd9577f6-7d8a-41e2-b2bf-dea1ab544965","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","4",,"😊 Although it is not real intuitive, I selected the folder to search in and I found the bit of text I was looking for on the 1st try.","1","","2014.03","","2019-04-08T01:19:31.166Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=cd9577f6-7d8a-41e2-b2bf-dea1ab544965"
"24e867a1-493e-4ee5-be1d-7008171c5031","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Excellent app, which sucessfully searches for and displays occurrences of target words in text files within a folder or folders. In effect, a port of grep or fgrep from Unix.","3","","2014.03","","2019-03-08T23:06:44.653Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=24e867a1-493e-4ee5-be1d-7008171c5031"
"9ac9770b-e564-4f46-9c18-e35cb804ac7d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"regex search! awesome!","0","","2014.03","","2018-12-28T06:47:17.168Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=9ac9770b-e564-4f46-9c18-e35cb804ac7d"
"4191b051-3202-4778-83d3-6d2cf9013f1a","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","1",,"if i find for a sentence, using or noy using double quotes, the app will look for a single word conyained in the string. In other words, it only searches for single words","0","","2014.03","","2018-12-19T12:03:44.759Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=4191b051-3202-4778-83d3-6d2cf9013f1a"
"ed8be9f5-22c6-450d-9980-43c5ee65e445","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","3",,"Performs as described (finds text within file content), and does so very fast; but app navigation is non, selecting target directories is non-intuitive, results list does not show the path to the found files, and results list is difficult to see boundaries between each found file.","11","","2014.03","","2018-11-24T15:57:44.300Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=ed8be9f5-22c6-450d-9980-43c5ee65e445"
"1e1d9e74-0e1f-47de-97bd-a6d0d80bb44d","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","2",,"There are no instrucciones. I can't figure out how to do simple word search: hello world.","1","","2014.03","","2018-11-05T21:59:21.520Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=1e1d9e74-0e1f-47de-97bd-a6d0d80bb44d"
"d83fd141-7671-4cd1-a564-a1cfbf8237e3","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Omg .. it did just what I needed, and fast.. haven't used it long enough to see if the bugs identified elswhere are a serious problem, but in the meantime, thanks dev...","0","","2014.03","","2018-10-03T21:32:54.871Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=d83fd141-7671-4cd1-a564-a1cfbf8237e3"
